anime_id,title_english,type,episodes,status,duration,rating,score,rank,popularity,premiered
19177,,Special,1,Finished Airing,1 hr. 24 min.,PG-13 - Teens 13 or older,5.6,9857,12157,
31433,,TV,12,Currently Airing,25 min. per ep.,R - 17+ (violence & profanity),7.55,1496,1900,Spring 2018
4240,Galactic Whirlwind Braiger,TV,39,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.93,3809,7952,Fall 1981
32997,,OVA,1,Finished Airing,17 min.,Rx - Hentai,6.52,,5775,
26157,Shin&#039;s Tricycle,OVA,1,Finished Airing,24 min.,G - All Ages,6.69,12081,13006,
37563,,ONA,0,Currently Airing,17 min.,PG-13 - Teens 13 or older,7.2,9971,9379,
4080,,TV,39,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.93,644,2490,Spring 2008
20855,,Music,1,Finished Airing,4 min.,PG-13 - Teens 13 or older,6.06,7197,6381,
31049,,TV,51,Finished Airing,24 min. per ep.,PG - Children,6.65,4955,4491,Spring 2016
5931,Camelot,OVA,1,Finished Airing,45 min.,PG-13 - Teens 13 or older,5.86,7660,9735,
2612,Spoon Oba-san,TV,130,Finished Airing,10 min. per ep.,PG - Children,6.77,4466,7947,Spring 1983
754,The Snow Queen,TV,36,Finished Airing,25 min. per ep.,PG - Children,7.16,2988,6231,Spring 2005
3952,,OVA,2,Finished Airing,30 min. per ep.,R - 17+ (violence & profanity),6.67,4875,7361,
30448,,Unknown,0,Not yet aired,Unknown,,0,,4475,
36577,,ONA,1,Finished Airing,1 min.,G - All Ages,5.76,7878,10557,
27461,Pororo&#039;s English Show,TV,13,Finished Airing,5 min. per ep.,G - All Ages,5.61,11816,13051,
2001,Gurren Lagann,TV,27,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.74,41,24,Spring 2007
2814,Wowser,TV,52,Finished Airing,25 min. per ep.,G - All Ages,6.82,4231,9081,Spring 1988
30442,,ONA,1,Finished Airing,2 min.,G - All Ages,4.32,10757,12122,
1606,Kekkaishi,TV,52,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.69,1135,1118,Fall 2006
919,Ray The Animation,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.74,4596,3763,Spring 2006
368,,OVA,6,Finished Airing,30 min. per ep.,Rx - Hentai,6.83,,1811,
35757,The Silver Guardian 2,TV,6,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.89,3949,2368,Winter 2018
11813,KenIchi: The Mightiest Disciple OVA,OVA,11,Finished Airing,27 min. per ep.,R+ - Mild Nudity,8.03,521,2008,
35909,,ONA,24,Finished Airing,1 min. per ep.,PG-13 - Teens 13 or older,6.5,10289,9319,
17917,,TV,37,Finished Airing,20 min. per ep.,G - All Ages,7.34,2271,6405,Spring 2013
1541,Fist of the Blue Sky,TV,22,Finished Airing,27 min. per ep.,R - 17+ (violence & profanity),6.8,4335,4417,Fall 2006
17137,,OVA,1,Finished Airing,30 min.,PG-13 - Teens 13 or older,7.41,1990,6842,
22147,Amagi Brilliant Park,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.63,1264,194,Fall 2014
9393,,OVA,2,Finished Airing,25 min. per ep.,G - All Ages,5.97,7428,5826,
19905,,Movie,1,Finished Airing,1 hr. 20 min.,G - All Ages,6.55,9940,11866,
31452,Norn9,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.68,4854,1512,Winter 2016
12745,,Movie,1,Finished Airing,1 hr. 25 min.,PG-13 - Teens 13 or older,6.69,4784,8385,
12185,,TV,52,Finished Airing,15 min. per ep.,G - All Ages,5.92,11153,12750,Fall 2007
3643,,OVA,1,Finished Airing,24 min.,Rx - Hentai,5.32,,9529,
12117,,Movie,1,Finished Airing,1 hr. 50 min.,G - All Ages,7.86,773,2626,
28201,,TV,13,Finished Airing,20 min. per ep.,,5.52,12758,11764,
9629,,Special,1,Finished Airing,4 min.,PG-13 - Teens 13 or older,5.66,8072,7929,
9979,,Movie,1,Finished Airing,1 hr. 11 min.,G - All Ages,7.6,1358,5631,
9345,,TV,33,Finished Airing,4 min. per ep.,,5.75,10156,9540,Summer 2010
33898,,Music,1,Finished Airing,4 min.,G - All Ages,4.42,9382,8189,
163,,TV,26,Finished Airing,20 min. per ep.,PG - Children,6.54,5465,4836,Spring 1999
896,Dragon Ball Z Movie 03: The Tree of Might,Movie,1,Finished Airing,1 hr. 1 min.,PG-13 - Teens 13 or older,6.93,3807,1132,
7647,Arakawa Under the Bridge,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.67,1164,356,Spring 2010
2840,Welcome to Lodoss Island!,Movie,1,Finished Airing,54 min.,G - All Ages,6.25,6600,7674,
29381,,Movie,1,Finished Airing,Unknown,PG-13 - Teens 13 or older,6,10692,13389,
9404,Figures of Happiness,OVA,4,Finished Airing,30 min. per ep.,G - All Ages,6.2,12035,12176,
17987,Keroppi in Robin Hood,OVA,1,Finished Airing,26 min.,G - All Ages,6.3,6396,11499,
34836,Future Card Buddyfight X,TV,52,Finished Airing,23 min. per ep.,PG - Children,6.28,6464,7885,Spring 2017
35752,,Music,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,7.31,2401,6491,
33319,Echo Chamber,Movie,1,Finished Airing,12 min.,G - All Ages,7.17,12646,13883,
34540,Pokémon the Movie: I Choose You!,Movie,1,Finished Airing,1 hr. 38 min.,PG - Children,7.36,2198,3444,
22099,Herobank,TV,51,Finished Airing,23 min. per ep.,PG - Children,6.13,6997,6678,Spring 2014
5040,One Outs,TV,25,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,8.4,167,743,Fall 2008
22981,,Movie,1,Finished Airing,40 min.,G - All Ages,6.43,11122,11984,
12053,Mardock Scramble: The Third Exhaust,Movie,1,Finished Airing,1 hr. 8 min.,R+ - Mild Nudity,7.54,1532,2317,
1250,Elemental Gelade,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.39,2063,1133,Spring 2005
30151,,TV,0,Currently Airing,2 min.,G - All Ages,5.57,10751,10234,Fall 2012
537,Tekken: The Motion Picture,OVA,2,Finished Airing,28 min. per ep.,R - 17+ (violence & profanity),5.33,8640,3523,
20153,Day of Nose,Movie,1,Finished Airing,9 min.,G - All Ages,4.68,9278,10253,
32467,UNDER THE DOG Anthea-chan,ONA,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,4.56,9340,5833,
30344,THE IDOLM@STER CINDERELLA GIRLS 2nd SEASON,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.41,1997,2448,Summer 2015
27653,,Movie,1,Finished Airing,1 hr. 43 min.,G - All Ages,7.05,3363,8366,
4358,Lover-in-Law,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,7.12,,3545,
36308,,ONA,1,Finished Airing,15 min.,R - 17+ (violence & profanity),7.08,3252,3189,
36571,Nanocore 3rd Season,ONA,20,Finished Airing,15 min. per ep.,PG-13 - Teens 13 or older,6.6,11404,12451,
3281,,TV,46,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.99,3604,7976,Fall 1991
1258,,Movie,1,Finished Airing,45 min.,PG-13 - Teens 13 or older,7.09,3241,3590,
23777,Attack on Titan: Wings of Freedom,Movie,1,Finished Airing,2 hr.,R - 17+ (violence & profanity),7.76,974,1703,
4107,Gurren Lagann The Movie: Childhood&#039;s End,Movie,1,Finished Airing,1 hr. 52 min.,PG-13 - Teens 13 or older,8.22,295,914,
3298,Hatenkou Yugi,TV,10,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.25,2615,2153,Winter 2008
2429,Unico in the Island of Magic,Movie,1,Finished Airing,1 hr. 31 min.,G - All Ages,7.16,2985,7441,
37028,,Special,4,Finished Airing,40 sec. per ep.,G - All Ages,4.13,11715,13308,
10338,,TV,22,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,6.63,5065,4623,Spring 2011
37055,,Movie,1,Not yet aired,2 hr.,R - 17+ (violence & profanity),0,,2356,
1614,Captain Tsubasa,TV,52,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.46,1755,2243,Fall 2001
10189,,OVA,1,Finished Airing,25 min.,PG-13 - Teens 13 or older,7.33,2307,3245,
3619,Nanako SOS,TV,39,Finished Airing,23 min. per ep.,G - All Ages,6.4,5998,8636,Spring 1983
23917,,Music,1,Finished Airing,5 min.,G - All Ages,5.51,8363,11275,
32629,,Special,2,Finished Airing,30 min. per ep.,G - All Ages,5.63,12276,13251,
1137,Shinzo,TV,32,Finished Airing,23 min. per ep.,PG - Children,7.09,3236,3588,Winter 2000
3299,H2O: Footprints in the Sand,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.19,2845,1119,Winter 2008
10739,,Special,1,Finished Airing,8 min.,R - 17+ (violence & profanity),6.5,5615,2396,
6830,Hatanosuke Takes Down the Inazuma Gang,Movie,1,Finished Airing,1 min.,G - All Ages,4.68,9279,9361,
12017,Tiger & Bunny: The Rising,Movie,1,Finished Airing,1 hr. 40 min.,PG-13 - Teens 13 or older,7.94,635,2843,
36431,,TV,0,Not yet aired,4 min.,PG-13 - Teens 13 or older,0,,4554,Summer 2018
1019,Mirage of Blaze,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.69,4797,3051,Winter 2002
2361,Saber Rider and the Star Sheriffs,TV,51,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.43,1904,5629,Fall 1984
31772,,Special,6,Finished Airing,12 min. per ep.,R - 17+ (violence & profanity),7.85,799,681,
33730,Chain Chronicle: The Light of Haecceitas Part 3,Movie,1,Finished Airing,1 hr. 33 min.,PG-13 - Teens 13 or older,7.21,2765,3798,
29035,Robot Girls Z Plus,ONA,6,Finished Airing,8 min. per ep.,PG-13 - Teens 13 or older,6.3,6408,4921,
16474,,OVA,2,Finished Airing,28 min. per ep.,Rx - Hentai,7.31,,4906,
634,,TV,13,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.27,2525,1453,Spring 2004
2183,Ayane&#039;s High Kick,OVA,2,Finished Airing,27 min. per ep.,PG-13 - Teens 13 or older,6,7341,5957,
12585,,Special,2,Finished Airing,23 min. per ep.,G - All Ages,6.81,4271,6369,
1599,,TV,12,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.87,4033,5730,Fall 1998
11033,,Music,1,Finished Airing,5 min.,PG-13 - Teens 13 or older,7.34,2285,3817,
1513,Angels in the Court 2,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.92,,7371,
36103,Nandaku-mou,Music,1,Finished Airing,3 min.,G - All Ages,4.26,11392,13741,
8192,,Special,1,Finished Airing,20 min.,PG-13 - Teens 13 or older,6.19,10506,12096,
1247,Project Blue Earth SOS,TV,6,Finished Airing,45 min. per ep.,PG-13 - Teens 13 or older,6.81,4287,6581,Summer 2006
33728,Chain Chronicle: The Light of Haecceitas Part 1,Movie,1,Finished Airing,1 hr. 26 min.,PG-13 - Teens 13 or older,7.19,2836,3005,
35668,,Music,1,Finished Airing,2 min.,G - All Ages,3.82,11596,14000,
10793,Guilty Crown,TV,22,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.74,1016,49,Fall 2011
36485,,Special,6,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,6.38,6091,5487,
17753,,Special,4,Finished Airing,6 min. per ep.,G - All Ages,6.4,5993,10745,
17671,,TV,27,Finished Airing,22 min. per ep.,PG-13 - Teens 13 or older,6.38,9591,11167,Spring 1968
1274,Lady Blue,OVA,4,Finished Airing,30 min. per ep.,Rx - Hentai,6.24,,6671,
6832,Danemon&#039;s Monster Hunt at Shojoji,Movie,1,Finished Airing,9 min.,G - All Ages,5.05,9001,8662,
7456,,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,6.71,,4345,
21635,,Special,1,Finished Airing,46 min.,PG-13 - Teens 13 or older,7.31,2385,2369,
36516,Beatless,TV,24,Currently Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.14,6948,1019,Winter 2018
3120,,Movie,1,Finished Airing,44 min.,PG-13 - Teens 13 or older,6.19,6776,6863,
3575,Sguy and the Family Stone the Movie,Movie,1,Finished Airing,1 hr. 30 min.,,6,12280,12024,
18303,,Movie,1,Finished Airing,1 hr. 10 min.,,4.69,12176,13142,
19121,,TV,2,Finished Airing,30 min. per ep.,R+ - Mild Nudity,5.63,9981,10887,Spring 1988
35364,Little Wizard Tao,TV,39,Finished Airing,22 min. per ep.,G - All Ages,4.5,10916,13935,Summer 2009
2510,Macron 1,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.81,4291,7869,Summer 1981
6519,,Movie,1,Finished Airing,20 min.,G - All Ages,5.88,12353,11245,
30169,,Music,1,Finished Airing,2 min.,G - All Ages,5.44,8487,12553,
25473,,OVA,5,Finished Airing,30 min. per ep.,G - All Ages,5.8,10593,13158,
37507,Red,Music,1,Finished Airing,1 min.,PG-13 - Teens 13 or older,6.74,4600,7288,
2101,,OVA,1,Finished Airing,30 min.,PG-13 - Teens 13 or older,5.41,12157,10756,
13515,,ONA,1,Finished Airing,1 min.,PG-13 - Teens 13 or older,5.24,8766,9901,
7779,,TV,52,Finished Airing,24 min. per ep.,PG - Children,6.26,6537,9531,Winter 1971
8158,,TV,7,Finished Airing,25 min. per ep.,G - All Ages,6.27,6506,10110,Winter 1988
7106,Golden Warrior: The Gold Lightan,TV,52,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.42,5937,9845,Spring 1981
4481,Alakazam the Great,Movie,1,Finished Airing,1 hr. 28 min.,G - All Ages,6.47,5734,7355,
1928,Early Reins,OVA,1,Finished Airing,44 min.,R - 17+ (violence & profanity),5.94,7480,6543,
5439,,OVA,3,Finished Airing,30 min. per ep.,Rx - Hentai,5.88,,8936,
8423,Big Windup!,OVA,2,Finished Airing,1 hr. 30 min. per ep.,G - All Ages,7.38,2123,6338,
345,Emma: A Victorian Romance,TV,12,Finished Airing,25 min. per ep.,G - All Ages,7.77,938,2078,Spring 2005
34822,Tsukigakirei,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,8.35,195,474,Spring 2017
765,,Special,3,Finished Airing,14 min. per ep.,PG-13 - Teens 13 or older,5.09,8947,7258,
15699,Nyaruko: Crawling With Love! Second Season,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.4,2016,786,Spring 2013
20843,,Special,2,Finished Airing,13 min. per ep.,PG-13 - Teens 13 or older,6.88,4009,4483,
30334,,Movie,1,Finished Airing,5 min.,G - All Ages,5.08,8969,11526,
6025,Battle Can2,OVA,1,Finished Airing,30 min.,Rx - Hentai,4.41,,9114,
21469,,Movie,1,Finished Airing,1 hr. 35 min.,PG - Children,8.13,406,3636,
24355,,ONA,2,Finished Airing,6 min. per ep.,G - All Ages,3.82,10152,12444,
3577,,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.33,2309,2436,Spring 2008
9232,,OVA,1,Finished Airing,45 min.,R - 17+ (violence & profanity),6.08,,4432,
32015,,OVA,3,Finished Airing,21 min. per ep.,R - 17+ (violence & profanity),7.41,1961,2216,
30083,,Music,1,Finished Airing,2 min.,G - All Ages,5.47,8425,12740,
34451,Blood Blockade Battlefront & Beyond,TV,12,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),8.08,456,546,Fall 2017
2993,Rosario + Vampire,TV,13,Finished Airing,25 min. per ep.,R+ - Mild Nudity,7.06,3344,130,Winter 2008
2557,The Trapp Family Story,TV,40,Finished Airing,23 min. per ep.,G - All Ages,7.76,976,5350,Winter 1991
3176,Gandalla: The King of Burning Desert,TV,26,Finished Airing,22 min. per ep.,PG-13 - Teens 13 or older,6.03,7285,8465,Spring 1998
2106,,TV,26,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,6.72,4667,4099,Spring 2007
3105,Perverted Thomas,OVA,1,Finished Airing,30 min.,Rx - Hentai,6.12,,6407,
28595,,TV,52,Finished Airing,25 min. per ep.,PG - Children,5.37,8581,9834,Spring 2014
6060,Christmas in January,OVA,1,Finished Airing,45 min.,G - All Ages,6.04,7262,10273,
916,Tokko,TV,13,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),6.67,4911,1945,Spring 2006
34100,,Movie,1,Finished Airing,1 hr. 29 min.,PG-13 - Teens 13 or older,8.05,489,2115,
31509,,Movie,1,Finished Airing,5 min.,G - All Ages,7.4,10540,13729,
33720,,Movie,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,6.58,5281,5987,
4835,Bleach the Movie: Fade to Black,Movie,1,Finished Airing,1 hr. 34 min.,PG-13 - Teens 13 or older,7.62,1287,575,
553,Descendants of Darkness,TV,13,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),7.19,2874,1800,Fall 2000
11705,Dragon Age: Dawn of the Seeker,Movie,1,Finished Airing,1 hr. 29 min.,R - 17+ (violence & profanity),6.19,6784,4157,
29411,December Song,Movie,1,Finished Airing,1 min.,G - All Ages,4.74,9237,10081,
2695,Mobile Suit Gundam 0083: The Afterglow Of Zeon,Movie,1,Finished Airing,1 hr. 59 min.,PG-13 - Teens 13 or older,6.83,4202,4634,
3312,,TV,74,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,7.07,3296,3560,Fall 1997
27,Trinity Blood,TV,24,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),7.41,1998,638,Spring 2005
15377,Samurai Bride,TV,12,Finished Airing,24 min. per ep.,R+ - Mild Nudity,6.87,4040,1251,Spring 2013
10135,,TV,305,Finished Airing,25 min. per ep.,G - All Ages,6.3,6402,10760,Spring 1978
37474,,OVA,0,Not yet aired,Unknown,Rx - Hentai,0,,11200,
32749,,Music,1,Finished Airing,4 min.,PG - Children,5.29,8701,10640,
1162,Maze: The Mega-Burst Space OVA,OVA,2,Finished Airing,30 min. per ep.,R+ - Mild Nudity,6.19,6759,6676,
20939,,OVA,1,Finished Airing,24 min.,R - 17+ (violence & profanity),7.35,2249,1609,
32953,,Music,1,Finished Airing,7 min.,PG-13 - Teens 13 or older,7.59,1384,5155,
4286,Bonobono,TV,48,Finished Airing,15 min. per ep.,G - All Ages,7.12,3111,8895,Spring 1995
33222,The Highschool Life of a Fudanshi,TV,12,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,6.66,4927,1820,Summer 2016
19523,,OVA,1,Finished Airing,25 min.,Rx - Hentai,5.81,,7062,
6124,,Special,1,Finished Airing,20 min.,PG - Children,6.11,12487,12103,
12929,,TV,97,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.47,5734,2163,Spring 2012
1888,Strawberry Marshmallow OVA,OVA,3,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,7.79,899,2908,
834,,Special,1,Finished Airing,33 min.,PG-13 - Teens 13 or older,7.05,3358,1024,
1438,Lupin III: Voyage to Danger,Special,1,Finished Airing,1 hr. 30 min.,PG-13 - Teens 13 or older,7.03,3465,5372,
28815,,Special,24,Finished Airing,30 sec. per ep.,G - All Ages,5.78,7832,9032,
3936,Superbook 2,TV,26,Finished Airing,24 min. per ep.,PG - Children,6.19,6800,8876,Spring 1983
31424,,Special,1,Finished Airing,5 min.,Rx - Hentai,6.1,,8100,
20499,,OVA,3,Finished Airing,50 min. per ep.,R - 17+ (violence & profanity),5.94,11134,11658,
1983,Black Jack: The Two Doctors of Darkness,Movie,1,Finished Airing,1 hr. 37 min.,PG-13 - Teens 13 or older,7.35,2220,5825,
12481,,TV,25,Finished Airing,3 min. per ep.,PG - Children,6.9,3912,8519,Spring 2000
32094,,TV,12,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.23,2696,1492,Winter 2016
7192,Superdimensional Romanesque Samy: Missing 99,OVA,1,Finished Airing,59 min.,PG-13 - Teens 13 or older,4.67,9281,8985,
19297,,Special,1,Finished Airing,2 min.,PG-13 - Teens 13 or older,4.8,9210,6522,
36763,,Music,1,Finished Airing,6 min.,G - All Ages,5.24,10446,13598,
19635,,OVA,2,Finished Airing,16 min. per ep.,Rx - Hentai,5.85,,6608,
33421,Hitori no Shita - The Outcast,TV,12,Finished Airing,24 min. per ep.,R - 17+ (violence & profanity),6.74,4579,1323,Summer 2016
4833,Sexy Fighter Manami,OVA,1,Finished Airing,22 min.,Rx - Hentai,4.47,,8641,
15743,,Special,1,Finished Airing,21 min.,PG-13 - Teens 13 or older,5.72,7961,10034,
36818,,Movie,1,Finished Airing,21 min.,G - All Ages,8.33,9867,14119,
31252,,Music,1,Finished Airing,4 min.,G - All Ages,5.67,8062,9127,
10209,Is This a Zombie? OVA,OVA,2,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.52,1578,931,
35567,,ONA,5,Finished Airing,11 min. per ep.,G - All Ages,6.92,3838,5673,
29349,,Movie,1,Finished Airing,3 min.,G - All Ages,4.36,10012,13468,
21853,,Special,1,Finished Airing,45 min.,PG-13 - Teens 13 or older,7.17,2928,4533,
1314,DT Eightron,TV,26,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.39,6030,7933,Spring 1998
25627,,Movie,1,Finished Airing,12 min.,PG - Children,4.97,9532,11357,
2161,The Skull Man,TV,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,6.74,4550,2669,Spring 2007
482,Yu-Gi-Oh! GX,TV,180,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,7.23,2705,844,Fall 2004
23237,"Love, Chunibyo & Other Delusions: Heart Throb Specials",Special,7,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,7.17,2916,2126,
23991,,Movie,1,Finished Airing,1 hr. 12 min.,PG-13 - Teens 13 or older,7.09,3226,5751,
23989,,Special,5,Finished Airing,4 min. per ep.,R+ - Mild Nudity,6.31,6357,3462,
29637,,Movie,1,Finished Airing,7 min.,G - All Ages,4.74,9242,11543,
34541,Mary and the Witch&#039;s Flower,Movie,1,Finished Airing,1 hr. 42 min.,G - All Ages,7.45,1817,2489,
7708,,OVA,4,Finished Airing,30 min. per ep.,Rx - Hentai,6.67,,4579,
1941,,TV,12,Finished Airing,25 min. per ep.,R+ - Mild Nudity,7.25,2622,4155,Spring 2007
8957,,ONA,1,Finished Airing,3 min.,PG-13 - Teens 13 or older,4.89,9135,11528,
35070,,Movie,1,Finished Airing,Unknown,PG - Children,4.5,9541,10082,
27655,Aldnoah.Zero,TV,12,Finished Airing,23 min. per ep.,R - 17+ (violence & profanity),7.11,3146,379,Winter 2015
18479,,OVA,1,Finished Airing,29 min.,Rx - Hentai,4.5,,10140,
33883,,ONA,4,Finished Airing,9 min. per ep.,PG-13 - Teens 13 or older,5.96,7432,9553,
1964,Sakura Wars: School of Paris,OVA,3,Finished Airing,25 min. per ep.,PG-13 - Teens 13 or older,6.55,5426,6387,
4459,Prince Mackaroo,TV,0,Currently Airing,10 min.,G - All Ages,6.41,5965,8744,Fall 1998
31988,Sound! Euphonium 2,TV,13,Finished Airing,23 min. per ep.,PG-13 - Teens 13 or older,8.29,248,890,Fall 2016
6097,,OVA,1,Finished Airing,47 min.,Rx - Hentai,5.51,,8663,
33528,,ONA,24,Finished Airing,2 min. per ep.,G - All Ages,5.53,10991,13134,
2967,,ONA,12,Finished Airing,5 min. per ep.,PG-13 - Teens 13 or older,5.14,8910,5410,
6203,Whispered Words,TV,13,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.18,2903,1698,Fall 2009
32343,The Wonderful World,Music,1,Finished Airing,4 min.,G - All Ages,5.91,7554,10440,
2136,Another Lady Innocent,OVA,1,Finished Airing,30 min.,Rx - Hentai,6.96,,3801,
3377,Holy Virgins,OVA,2,Finished Airing,30 min. per ep.,Rx - Hentai,5.55,,7888,
34683,,ONA,1,Not yet aired,Unknown,,0,,5898,
34701,,TV,24,Finished Airing,45 sec. per ep.,G - All Ages,8.5,10230,13888,
19213,,Movie,1,Finished Airing,5 min.,G - All Ages,4.78,9223,8956,
9353,,OVA,1,Finished Airing,22 min.,PG-13 - Teens 13 or older,6.79,4355,5024,
33828,Paul Rusch: His Life and Dream,Movie,1,Finished Airing,1 hr. 37 min.,G - All Ages,6.11,12806,12824,
8964,,TV,29,Finished Airing,25 min. per ep.,PG - Children,6.14,6979,8269,Summer 2010
25809,,TV,14,Finished Airing,30 min. per ep.,,5.48,11645,11787,Winter 2005
13495,Where Dreams Come True,Special,1,Finished Airing,30 sec.,G - All Ages,6.23,6665,8287,
4192,Hayate the Combat Butler!!,TV,25,Finished Airing,24 min. per ep.,PG-13 - Teens 13 or older,7.85,791,1045,Spring 2009
15527,,Music,1,Finished Airing,3 min.,G - All Ages,4.82,9195,10062,
5992,,TV,112,Finished Airing,22 min. per ep.,PG-13 - Teens 13 or older,7.02,3515,8370,Fall 1992
37045,,ONA,6,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,6.63,5069,4842,
30746,,TV,12,Finished Airing,3 min. per ep.,PG-13 - Teens 13 or older,5.95,7458,3698,Fall 2015
4473,Shoujo Sect,OVA,3,Finished Airing,25 min. per ep.,Rx - Hentai,6.83,,2640,
36135,,TV,25,Finished Airing,2 min. per ep.,PG-13 - Teens 13 or older,4.19,11647,7925,Fall 2017
